num_correlativo,num_corre,corre_base,día_ocu,día_sem_ocu,hora_ocu,g_hora,mes_ocu,depto_ocu,mupio_ocu,zona_ocu,área_geo_ocu,sexo_víc,edad_víc,g_edad,mayor_menor,fall_les,tipo_veh,modelo_veh,color_veh,marca_veh,tipo_eve,edad_quinquenales
1009,7971,1554,12,2,19,4,8,1,115,12,1,1,7,1,2,2,99,9999,1,99,5,2
1010,7999,1582,18,1,17,3,8,16,1601,99,2,1,6,1,2,2,1,9999,99,99,5,2
1011,8010,1593,20,3,19,4,8,18,1801,99,2,1,5,1,2,1,99,9999,99,99,5,2
1012,8015,1598,21,4,18,4,8,1,115,12,1,1,5,1,2,2,1,9999,2,32,5,2
1013,8067,1650,31,7,17,3,8,21,2102,99,1,2,6,1,2,2,4,9999,99,24,5,2
1014,8229,1812,19,5,16,3,9,5,511,99,2,2,5,1,2,2,2,9999,4,44,5,2
1015,8240,1823,21,7,17,3,9,14,1412,99,1,2,8,1,2,2,4,9999,99,21,5,2
1016,8268,1851,27,6,19,4,9,12,1205,99,1,1,8,1,2,2,1,2000,11,32,5,2
1017,8303,1886,2,4,18,4,10,12,1204,1,1,1,7,1,2,2,1,9999,1,99,5,2
1018,8304,1887,2,4,18,4,10,12,1204,1,1,1,7,1,2,2,1,9999,1,99,5,2
1019,8348,1931,7,2,16,3,10,9,919,5,1,1,6,1,2,2,3,9999,3,99,5,2
1020,8419,2002,18,6,19,4,10,19,1904,99,2,1,7,1,2,2,14,2014,1,2,5,2
1021,8443,2026,21,2,18,4,10,1,101,18,1,1,9,1,2,2,9,9999,99,34,5,2
1022,8474,2057,26,7,17,3,10,5,509,99,2,1,9,1,2,2,4,9999,99,2,5,2
1023,8486,2069,27,1,19,4,10,12,1211,99,2,1,7,1,2,2,2,9999,99,44,5,2
1024,8490,2073,28,2,17,3,10,5,509,99,1,1,6,1,2,2,5,9999,99,23,5,2
1025,8493,2076,29,3,18,4,10,5,510,99,2,1,6,1,2,1,5,9999,99,23,5,2
1026,8568,2152,6,4,17,3,11,14,1415,99,2,1,6,1,2,1,3,9999,99,44,5,2
1027,8634,2218,15,6,15,3,11,5,501,99,2,1,9,1,2,2,4,9999,99,99,5,2
1028,8774,2358,3,3,15,3,12,7,713,99,2,1,5,1,2,2,4,9999,99,99,5,2
1029,8818,2402,10,3,19,4,12,17,1704,99,2,2,6,1,2,2,4,9999,99,99,5,2
1030,8862,2446,14,7,19,4,12,14,1408,99,2,2,5,1,1,2,3,9999,99,44,5,2
1031, ,2493,23,2,19,4,12,1,108,4,1,1,6,1,2,2,1,9999,99,44,5,2
1032, ,2494,23,2,15,3,12,20,2007,99,2,2,6,1,2,1,14,9999,99,2,5,2
1033, ,2540,27,6,17,3,12,1,101,5,1,1,8,1,2,2,1,9999,99,99,5,2
1034,236,236,12,7,23,4,1,1,101,1,1,1,5,1,2,2,1,2000,6,5,1,2
1035,245,245,12,7,20,4,1,20,2004,99,2,1,7,1,2,2,3,9999,99,99,4,2
1036,1178,1178,15,6,20,4,3,12,1202,99,2,2,6,1,2,2,1,9999,2,44,1,2
1037,1211,1211,18,2,23,4,3,19,1909,99,2,1,6,1,2,1,3,9999,3,44,3,2
1038,1287,1287,25,2,23,4,3,17,1703,99,2,1,8,1,2,2,2,9999,2,44,1,2
1039,1313,1313,27,4,22,4,3,15,1501,99,2,1,9,1,2,2,5,9999,99,15,3,2
1040,1965,1965,23,3,23,4,4,14,1416,99,2,1,9,1,2,2,3,9999,14,44,4,2
1041,2475,2475,18,7,22,4,5,1,117,99,2,1,7,1,2,1,4,2012,1,42,2,2
1042,2476,2476,18,7,22,4,5,1,117,99,2,1,5,1,2,2,4,2012,1,42,2,2
1043,2944,2944,17,2,22,4,6,14,1401,99,2,2,7,1,2,2,3,9999,99,99,4,2
1044,3200,3200,1,2,23,4,7,4,401,99,2,1,6,1,2,2,1,1993,3,21,2,2
1045,3343,3343,10,4,21,4,7,8,803,99,2,1,5,1,2,2,4,9999,1,99,1,2
1046,3620,3620,24,4,20,4,7,22,2215,99,2,1,5,1,2,2,1,9999,4,32,1,2
1047,3900,3900,16,6,21,4,8,5,501,99,2,1,7,1,2,2,4,9999,1,99,1,2
1048,4037,4037,24,7,21,4,8,20,2011,1,1,2,9,1,2,2,4,2008,1,2,1,2
1049,4263,4263,8,1,20,4,9,5,501,99,2,1,7,1,2,2,4,2012,5,42,1,2
1050,4267,4267,8,1,21,4,9,6,603,99,2,1,6,1,2,2,4,9999,99,99,1,2
1051,4446,4446,19,5,22,4,9,14,1413,99,2,1,6,1,2,2,12,9999,2,13,4,2
1052,4447,4447,19,5,22,4,9,14,1413,99,2,1,7,1,2,2,12,9999,2,13,4,2
1053,4470,4470,21,7,20,4,9,1,116,99,2,2,9,1,2,2,1,1993,3,20,1,2
1054,4481,4481,21,7,20,4,9,3,308,99,2,2,8,1,2,2,99,9999,99,99,3,2
1055,5563,5563,21,5,22,4,11,9,901,99,2,2,7,1,2,1,3,9999,99,99,1,2
1056,6081,6081,18,4,23,4,12,8,801,99,2,1,6,1,2,2,3,9999,4,44,3,2
1057,6167,6167,22,1,23,4,12,18,1804,99,2,1,7,1,2,2,3,9999,5,44,1,2
1058,6242,6242,24,3,20,4,12,9,902,99,2,1,9,1,2,2,3,9999,11,44,3,2
1059,6310,6310,25,4,20,4,12,14,1404,99,2,1,9,1,2,2,3,1986,3,44,1,2
1060,6377,6377,29,1,20,4,12,9,920,99,2,1,9,1,2,2,3,1995,9,44,3,2
1061,6451,34,5,7,20,4,1,4,404,99,2,1,8,1,2,2,4,9999,99,99,5,2
1062,6515,98,17,5,20,4,1,12,1201,3,1,2,9,1,2,2,99,9999,99,99,5,2
1063,6567,150,24,5,23,4,1,1,108,7,1,1,9,1,2,2,2,9999,4,21,5,2
1064,6744,327,21,5,21,4,2,2,201,5,1,1,5,1,2,1,4,9999,1,99,5,2
1065,6855,438,7,5,20,4,3,6,602,99,2,2,9,1,2,2,1,9999,1,99,5,2
1066,6916,499,17,1,20,4,3,1,108,6,2,1,6,1,2,2,9,1997,2,99,5,2
1067,6921,504,17,1,23,4,3,7,713,99,1,1,9,1,2,2,4,9999,99,99,5,2
1068,6939,522,22,6,23,4,3,4,401,99,1,2,8,1,2,2,1,2003,4,34,5,2
1069,7125,708,18,5,23,4,4,4,401,1,1,2,6,1,2,2,4,9999,99,2,5,2
1070,7126,709,18,5,23,4,4,4,401,1,1,2,8,1,2,2,4,9999,99,2,5,2
1071,7127,710,18,5,23,4,4,4,401,1,1,2,6,1,2,2,4,9999,99,2,5,2
1072,7131,714,18,5,23,4,4,10,1010,99,1,2,6,1,2,2,3,9999,99,44,5,2
1073,7425,1008,31,6,23,4,5,16,1603,99,2,1,9,1,2,2,3,9999,99,44,5,2
1074,7490,1073,13,5,20,4,6,1,108,6,1,2,7,1,2,2,1,9999,99,20,5,2
1075,7500,1083,14,6,20,4,6,15,1501,99,2,1,7,1,2,2,4,9999,99,42,5,2
1076,7567,1150,22,7,23,4,6,1,105,99,2,2,9,1,2,2,99,9999,99,99,5,2
1077,7708,1291,13,7,20,4,7,10,1010,99,2,1,5,1,2,2,1,9999,99,99,5,2
1078,7825,1408,28,1,20,4,7,1,101,21,1,1,6,1,2,2,3,9999,99,44,5,2
1079,8065,1648,30,6,21,4,8,17,1701,99,2,1,7,1,2,2,3,9999,99,99,5,2
1080,8070,1653,31,7,21,4,8,17,1707,99,1,1,7,1,2,2,4,9999,99,99,5,2
1081,8262,1845,26,5,20,4,9,12,1219,99,2,2,7,1,2,2,4,2008,5,21,5,2
1082,8441,2024,21,2,20,4,10,1,115,4,2,1,6,1,2,2,1,9999,99,37,5,2
1083,8497,2080,29,3,22,4,10,5,501,1,1,1,6,1,2,2,4,9999,99,99,5,2
1084,8525,2108,1,6,20,4,11,19,1906,1,1,1,6,1,2,2,4,9999,1,42,5,2
1085,8709,2293,24,1,20,4,11,1,108,99,2,1,6,1,2,2,1,9999,99,99,5,2
1086,8847,2431,13,6,23,4,12,16,1601,4,1,2,7,1,2,2,2,9999,99,34,5,2
1087, ,2479,20,6,21,4,12,2,201,99,2,1,7,1,2,2,99,9999,99,99,5,2
1088,99,99,6,1,2,1,1,6,603,99,2,2,14,1,2,1,4,9999,99,99,2,3
1089,200,200,11,6,0,1,1,2,201,99,2,1,14,1,2,2,3,9999,99,44,1,3
1090,684,684,15,6,0,1,2,1,101,6,1,1,11,1,2,2,3,2001,2,46,1,3
1091,909,909,1,6,1,1,3,1,101,12,1,1,10,1,2,2,1,9999,4,21,1,3
1092,2149,2149,2,5,1,1,5,5,504,99,2,1,10,1,2,2,6,9999,2,15,1,3
1093,2648,2648,31,6,1,1,5,1,101,1,1,1,13,1,2,2,3,1995,3,37,1,3
1094,2659,2659,31,6,1,1,5,5,507,99,1,1,14,1,2,2,9,2011,99,21,2,3
1095,2661,2661,31,6,1,1,5,5,507,99,1,1,13,1,2,2,9,2011,99,21,2,3
1096,3809,3809,9,6,2,1,8,1,101,13,1,1,13,1,2,2,4,9999,6,24,1,3
1097,4052,4052,25,1,0,1,8,7,701,99,2,2,10,1,2,2,1,9999,6,20,1,3
1098,4198,4198,4,4,1,1,9,16,1612,99,1,1,12,1,2,1,5,9999,14,99,4,3
1099,4207,4207,4,4,1,1,9,16,1612,99,1,1,14,1,2,2,5,9999,14,99,4,3
1100,4680,4680,5,7,0,1,10,1,101,7,1,1,12,1,2,2,1,9999,4,99,1,3
1101,5120,5120,31,5,2,1,10,1,101,12,2,2,14,1,2,2,1,9999,9,44,2,3
1102,5121,5121,31,5,2,1,10,1,101,12,2,2,14,1,2,2,1,9999,9,44,2,3
1103,5179,5179,3,1,0,1,11,1,110,99,2,2,11,1,2,2,3,9999,2,44,1,3
1104,6073,6073,18,4,4,1,12,1,110,99,2,1,10,1,2,2,2,2002,2,32,1,3
1105,6074,6074,18,4,4,1,12,1,110,99,2,2,10,1,2,2,2,2002,2,32,1,3
1106,6127,6127,21,7,1,1,12,17,1701,99,2,2,14,1,2,2,6,9999,2,15,2,3
1107,6129,6129,21,7,1,1,12,17,1701,99,2,2,12,1,2,2,6,9999,2,15,2,3
1108,6130,6130,21,7,1,1,12,17,1701,99,2,1,10,1,2,2,6,9999,2,15,2,3
1109,7536,1119,18,3,2,1,6,1,101,6,1,1,12,1,2,2,4,9999,99,99,5,3
1110,8231,1814,19,5,0,1,9,14,1413,99,2,1,10,1,2,2,4,9999,99,42,5,3
1111,8394,1977,14,2,2,1,10,1,114,99,2,1,13,1,2,2,1,9999,99,99,5,3
1112, ,2484,20,6,0,1,12,14,1401,99,2,1,12,1,2,2,5,9999,99,99,5,3
1113,101,101,6,1,8,2,1,13,1301,99,2,2,11,1,2,1,3,2005,2,32,2,3
1114,154,154,9,4,6,2,1,9,901,2,1,1,14,1,2,2,7,1986,99,13,3,3
1115,384,384,24,5,8,2,1,9,901,99,2,2,13,1,2,2,3,9999,1,24,1,3
1116,589,589,9,7,8,2,2,1,108,4,1,1,12,1,2,2,9,9999,99,99,3,3
1117,1172,1172,15,6,7,2,3,1,101,1,1,2,14,1,2,2,1,9999,5,32,1,3
1118,1249,1249,21,5,9,2,3,12,1207,99,2,1,13,1,2,2,3,9999,99,99,4,3
1119,1302,1302,27,4,9,2,3,1,110,99,2,2,14,1,2,2,14,9999,99,99,1,3
1120,1408,1408,2,3,7,2,4,15,1501,99,2,2,13,1,2,2,4,2011,1,99,1,3
1121,1849,1849,20,7,8,2,4,14,1401,99,2,1,13,1,2,2,3,1988,5,44,4,3
1122,1854,1854,20,7,8,2,4,14,1401,99,2,1,10,1,2,2,3,1988,5,44,4,3
1123,1976,1976,24,4,6,2,4,16,1604,99,2,1,11,1,2,2,9,2005,4,37,3,3
1124,2277,2277,9,5,8,2,5,1,101,1,1,2,14,1,2,2,1,2007,3,42,1,3
1125,2374,2374,11,7,8,2,5,16,1603,99,2,2,14,1,2,2,3,9999,2,44,4,3
1126,2761,2761,6,5,9,2,6,18,1801,99,2,1,10,1,2,2,2,2000,3,30,1,3
1127,3008,3008,20,5,6,2,6,13,1301,99,2,2,12,1,2,2,3,2006,6,44,3,3
1128,3009,3009,20,5,6,2,6,13,1301,99,2,2,12,1,2,2,3,2006,6,44,3,3
1129,3112,3112,25,3,8,2,6,17,1705,99,2,2,14,1,2,2,3,2012,2,44,4,3
1130,3113,3113,25,3,8,2,6,17,1705,99,2,1,13,1,2,2,3,2012,2,44,4,3
1131,3186,3186,30,1,9,2,6,17,1701,99,1,1,10,1,2,2,4,9999,1,99,2,3
1132,3337,3337,9,3,7,2,7,4,401,99,2,2,14,1,2,2,1,9999,6,44,2,3
1133,3679,3679,28,1,7,2,7,6,608,99,2,2,11,1,2,1,14,2013,1,2,3,3
1134,4536,4536,26,5,7,2,9,1,101,7,1,2,13,1,2,2,3,9999,9,44,1,3
1135,4537,4537,26,5,7,2,9,1,101,7,1,2,12,1,2,2,3,9999,9,44,1,3
1136,4538,4538,26,5,7,2,9,1,101,7,1,1,10,1,2,2,3,9999,9,44,1,3
1137,4690,4690,5,7,8,2,10,13,1306,99,2,1,11,1,2,2,3,9999,10,44,1,3
1138,4694,4694,5,7,8,2,10,13,1306,99,2,1,11,1,2,2,3,9999,10,44,1,3
1139,4731,4731,7,2,7,2,10,14,1401,1,1,1,10,1,2,2,4,2009,1,31,1,3
1140,4878,4878,16,4,8,2,10,5,506,99,1,1,10,1,2,2,4,9999,5,42,1,3
1141,5006,5006,21,2,8,2,10,13,1312,99,2,1,12,1,2,2,3,9999,1,44,1,3
1142,5032,5032,23,4,6,2,10,12,1217,2,2,1,13,1,2,1,18,9999,99,99,1,3
1143,5222,5222,4,2,8,2,11,17,1712,99,2,1,11,1,2,2,3,2006,2,34,1,3
1144,5504,5504,18,2,8,2,11,7,701,99,2,2,12,1,2,2,3,9999,99,99,3,3
1145,5885,5885,7,7,8,2,12,14,1401,99,2,1,13,1,2,2,4,9999,6,44,3,3
1146,6042,6042,16,2,6,2,12,20,2001,99,2,1,14,1,2,2,9,9999,99,99,3,3
1147,6043,6043,16,2,6,2,12,20,2001,99,2,1,14,1,2,2,9,9999,99,99,3,3
1148,6235,6235,24,3,9,2,12,6,613,99,2,1,13,1,2,2,3,1985,3,44,2,3
1149,6260,6260,25,4,5,1,12,1,101,13,1,2,14,1,2,2,1,1996,9,34,1,3
1150,6294,6294,25,4,9,2,12,18,1801,99,2,2,12,1,2,1,4,9999,4,42,1,3
1151,6334,6334,26,5,8,2,12,2,201,99,1,2,11,1,2,2,2,2011,4,44,1,3
1152,6338,6338,26,5,8,2,12,2,201,99,1,1,12,1,2,2,2,2011,4,44,1,3
1153,6439,22,3,5,8,2,1,17,1705,99,2,1,10,1,2,1,18,9999,99,99,5,3
1154,6896,479,15,6,7,2,3,1,101,1,1,2,14,1,2,2,1,9999,2,44,5,3
1155,7148,731,21,1,9,2,4,22,2215,99,2,1,11,1,2,1,6,9999,99,15,5,3
1156,7160,743,22,2,7,2,4,4,401,4,1,1,13,1,2,2,9,9999,2,99,5,3
1157,7268,851,8,4,8,2,5,9,901,99,2,2,14,1,2,2,4,2014,1,36,5,3
1158,7533,1116,17,2,7,2,6,16,1601,11,1,2,11,1,2,1,5,9999,99,19,5,3
1159,7863,1446,8,5,9,2,8,1,110,99,2,2,13,1,2,2,3,1994,6,44,5,3
1160,7896,1479,23,6,9,2,8,1,106,99,2,1,14,1,2,2,3,2008,3,30,5,3
1161,8147,1730,10,3,7,2,9,1,116,99,2,1,12,1,2,2,5,9999,99,99,5,3
1162,8285,1868,29,1,7,2,9,7,701,99,2,2,12,1,2,2,1,1988,2,37,5,3
1163,8362,1945,10,5,9,2,10,1,101,4,1,1,13,1,2,2,18,9999,99,99,5,3
1164,8378,1961,12,7,7,2,10,1,101,6,1,1,14,1,2,2,4,9999,99,99,5,3
1165,8411,1994,17,5,7,2,10,16,1601,11,1,2,12,1,2,2,9,9999,3,44,5,3
1166,8412,1995,17,5,7,2,10,16,1601,11,1,2,12,1,2,1,9,9999,3,44,5,3
1167,8551,2135,4,2,8,2,11,1,110,99,1,1,10,1,2,2,3,9999,99,44,5,3
1168,8661,2245,18,2,8,2,11,16,1612,99,2,1,13,1,2,2,5,9999,99,19,5,3
1169,8724,2308,26,3,8,2,11,22,2207,99,1,2,12,1,2,2,1,9999,99,99,5,3
1170, ,2533,26,5,9,2,12,5,506,99,2,1,12,1,2,1,12,9999,99,13,5,3
1171,142,142,8,3,14,3,1,6,601,99,2,1,12,1,2,2,3,9999,8,37,1,3
1172,226,226,12,7,11,2,1,14,1406,99,2,2,13,1,2,2,3,9999,4,44,2,3
1173,228,228,12,7,11,2,1,14,1406,99,2,1,13,1,2,2,3,9999,4,44,2,3
1174,362,362,22,3,11,2,1,13,1304,99,2,2,10,1,2,2,3,1984,2,44,2,3
1175,373,373,24,5,13,3,1,5,511,99,2,1,11,1,2,2,12,9999,6,99,2,3
1176,543,543,4,2,12,3,2,13,1317,99,2,1,12,1,2,2,3,9999,1,44,3,3
1177,580,580,8,6,11,2,2,5,507,99,2,1,11,1,2,2,3,9999,11,13,3,3
1178,899,899,27,4,10,2,2,10,1002,99,2,1,14,1,2,2,4,2013,99,42,1,3
1179,935,935,2,7,14,3,3,5,505,99,2,2,12,1,2,2,3,1992,6,13,1,3
1180,936,936,2,7,14,3,3,5,505,99,2,1,14,1,2,2,3,1992,6,13,1,3
1181,941,941,3,1,10,2,3,19,1909,99,2,2,10,1,2,2,9,9999,99,99,2,3
1182,942,942,3,1,10,2,3,19,1909,99,2,2,14,1,2,2,9,9999,99,99,2,3
1183,1182,1182,15,6,10,2,3,18,1801,99,2,1,13,1,2,2,1,9999,99,99,1,3
1184,1371,1371,30,7,12,3,3,9,904,99,1,1,14,1,2,2,4,9999,1,44,4,3
1185,1471,1471,5,6,14,3,4,9,919,99,2,1,14,1,2,2,1,1986,2,44,2,3
1186,1513,1513,7,1,11,2,4,7,701,99,2,1,10,1,2,2,14,9999,1,2,4,3
1187,1572,1572,12,6,10,2,4,14,1415,99,2,1,12,1,2,2,3,9999,5,44,3,3
1188,1573,1573,12,6,10,2,4,14,1415,99,2,1,11,1,2,2,3,9999,5,44,3,3
1189,1575,1575,12,6,10,2,4,14,1415,99,2,1,11,1,2,2,3,9999,5,44,3,3
1190,1576,1576,12,6,10,2,4,14,1415,99,2,1,10,1,2,2,3,9999,5,44,3,3
1191,1579,1579,12,6,10,2,4,14,1415,99,2,1,14,1,2,2,3,9999,5,44,3,3
1192,1581,1581,12,6,10,2,4,14,1415,99,2,1,10,1,2,2,3,9999,5,44,3,3
1193,1585,1585,12,6,10,2,4,14,1415,99,2,1,11,1,2,2,3,9999,5,44,3,3
1194,1623,1623,15,2,11,2,4,22,2201,99,2,1,14,1,2,2,4,2011,1,24,2,3
1195,1759,1759,19,6,14,3,4,12,1213,99,1,2,13,1,2,2,3,9999,9,44,1,3
1196,1765,1765,19,6,14,3,4,12,1213,99,1,1,11,1,2,2,3,9999,9,44,1,3
1197,1767,1767,19,6,14,3,4,12,1213,99,1,1,12,1,2,2,3,9999,9,44,1,3
1198,1864,1864,20,7,12,3,4,14,1401,99,2,2,14,1,2,2,3,1987,8,44,3,3
1199,1865,1865,20,7,12,3,4,14,1401,99,2,2,12,1,2,2,3,1987,8,44,3,3
1200,1911,1911,21,1,13,3,4,5,501,99,2,2,11,1,2,2,12,1986,8,13,3,3
1201,1918,1918,21,1,13,3,4,5,501,99,2,2,10,1,2,2,12,1986,8,13,3,3
1202,2065,2065,29,2,10,2,4,6,601,99,2,2,12,1,2,2,7,9999,3,33,4,3
1203,2072,2072,29,2,10,2,4,6,601,99,2,2,14,1,2,2,7,9999,3,33,4,3
1204,2119,2119,30,3,14,3,4,7,705,99,2,2,12,1,2,2,7,1993,99,22,3,3
1205,2224,2224,5,1,11,2,5,18,1801,99,2,2,14,1,2,2,4,9999,1,21,1,3
1206,2253,2253,6,2,11,2,5,16,1601,99,2,2,14,1,2,2,14,9999,1,2,2,3
1207,2512,2512,20,2,11,2,5,5,504,99,2,1,11,1,2,2,2,9999,4,44,3,3
1208,2513,2513,20,2,11,2,5,5,504,99,2,2,10,1,2,2,2,9999,4,44,3,3
1209,2800,2800,9,1,12,3,6,17,1701,99,2,2,12,1,2,2,4,2002,1,24,1,3
1210,2833,2833,12,4,14,3,6,8,801,99,2,2,13,1,2,2,3,1993,6,44,2,3
1211,2895,2895,15,7,12,3,6,1,108,1,1,1,14,1,2,2,9,1981,2,34,2,3
1212,3003,3003,20,5,14,3,6,13,1301,99,2,1,12,1,2,2,3,9999,1,99,3,3
1213,3041,3041,21,6,14,3,6,16,1601,99,2,1,14,1,2,2,5,2014,1,19,3,3
1214,3084,3084,24,2,12,3,6,20,2001,99,2,1,12,1,2,2,4,9999,5,42,1,3
1215,3114,3114,25,3,11,2,6,17,1707,99,2,2,14,1,2,1,4,9999,99,42,1,3
1216,3130,3130,27,5,12,3,6,12,1215,99,2,2,13,1,2,2,2,9999,3,44,1,3
1217,3179,3179,30,1,12,3,6,5,501,99,2,1,14,1,2,2,4,2012,1,99,1,3
1218,3403,3403,14,1,11,2,7,1,101,1,1,1,14,1,2,2,9,9999,4,99,1,3
1219,3404,3404,14,1,11,2,7,1,101,1,1,1,14,1,2,2,9,9999,4,99,1,3
1220,3409,3409,14,1,11,2,7,1,101,1,1,2,14,1,2,2,9,9999,4,99,1,3
1221,3410,3410,14,1,11,2,7,1,101,1,1,2,14,1,2,2,9,9999,4,99,1,3
1222,3554,3554,20,7,14,3,7,21,2101,99,2,1,13,1,2,2,2,1999,1,5,1,3
1223,3656,3656,26,6,13,3,7,18,1805,99,2,1,11,1,2,2,14,2011,1,2,1,3
1224,3735,3735,2,6,12,3,8,16,1602,99,2,2,12,1,2,2,3,9999,99,99,4,3
1225,3869,3869,14,4,10,2,8,1,115,12,1,1,10,1,2,2,3,1987,2,44,1,3
1226,3870,3870,14,4,10,2,8,1,115,12,1,1,11,1,2,2,3,1987,2,44,1,3
1227,4006,4006,22,5,12,3,8,14,1415,99,2,1,12,1,2,2,3,9999,1,44,3,3
1228,4128,4128,31,7,13,3,8,12,1222,99,2,1,14,1,2,2,3,1981,2,44,1,3
1229,4137,4137,31,7,14,3,8,2,203,99,2,2,12,1,2,2,3,1987,5,44,4,3
1230,4139,4139,31,7,14,3,8,2,203,99,2,1,10,1,2,2,3,1987,5,44,4,3
1231,4160,4160,1,1,10,2,9,17,1712,99,2,2,14,1,2,2,4,9999,99,99,4,3
1232,4779,4779,10,5,12,3,10,13,1324,99,2,1,12,1,2,2,3,9999,9,99,3,3
1233,4827,4827,12,7,13,3,10,7,701,99,1,2,10,1,2,2,4,9999,99,99,3,3
1234,4835,4835,13,1,13,3,10,20,2001,99,2,1,11,1,2,2,4,9999,1,24,1,3
1235,5246,5246,5,3,13,3,11,1,115,99,2,2,11,1,2,2,12,9999,99,99,1,3
1236,5298,5298,8,6,11,2,11,10,1001,99,1,2,14,1,2,2,12,9999,11,44,1,3
1237,5329,5329,9,7,14,3,11,12,1226,99,2,1,14,1,2,2,3,9999,99,99,4,3
1238,5407,5407,14,5,13,3,11,7,701,99,2,2,13,1,2,2,3,9999,10,99,1,3
1239,5408,5408,14,5,13,3,11,7,701,99,2,1,10,1,2,2,3,9999,10,99,1,3
1240,5411,5411,14,5,13,3,11,7,701,99,2,1,13,1,2,2,3,9999,10,99,1,3
1241,5412,5412,14,5,13,3,11,7,701,99,2,2,13,1,2,2,3,9999,10,99,1,3
1242,5461,5461,17,1,12,3,11,12,1212,99,2,1,12,1,2,2,3,1986,5,44,3,3
1243,5464,5464,17,1,12,3,11,12,1212,99,2,1,14,1,2,2,3,1986,5,44,3,3
1244,5465,5465,17,1,12,3,11,12,1212,99,2,1,14,1,2,2,3,1986,5,44,3,3
1245,5511,5511,19,3,12,3,11,17,1712,99,2,1,13,1,2,2,3,9999,5,37,1,3
1246,5618,5618,23,7,13,3,11,10,1011,99,2,1,10,1,2,2,14,2005,1,2,3,3
1247,5638,5638,23,7,13,3,11,17,1701,99,1,1,14,1,2,2,99,9999,99,99,1,3
1248,5972,5972,13,6,14,3,12,16,1615,99,2,2,11,1,2,2,4,1989,1,44,4,3
1249,5973,5973,13,6,14,3,12,16,1615,99,2,1,14,1,2,2,4,1989,1,44,4,3
1250,6196,6196,23,2,11,2,12,22,2201,99,2,1,10,1,2,2,3,9999,99,99,3,3
1251,6203,6203,23,2,11,2,12,22,2201,99,2,1,10,1,2,2,3,9999,99,99,3,3
1252,6212,6212,23,2,11,2,12,12,1218,99,2,1,12,1,2,2,14,9999,3,99,2,3
1253,6227,6227,24,3,11,2,12,5,506,4,1,1,12,1,2,2,4,2012,99,2,1,3
1254,6279,6279,25,4,14,3,12,11,1106,99,2,1,13,1,2,2,1,1987,1,37,1,3
1255,6466,49,8,3,14,3,1,1,101,11,1,1,12,1,2,2,1,2007,5,37,5,3
1256,6479,62,10,5,13,3,1,19,1901,99,2,1,12,1,2,2,9,9999,6,99,5,3
1257,6550,133,20,1,14,3,1,14,1401,3,1,1,11,1,2,2,3,1986,10,44,5,3
1258,6604,187,29,3,14,3,1,13,1301,4,1,2,11,1,2,2,4,9999,99,99,5,3
1259,6645,228,5,3,11,2,2,13,1301,7,1,2,13,1,2,2,4,9999,99,99,5,3
1260,6726,309,18,2,13,3,2,1,115,11,1,1,10,1,2,1,12,9999,99,5,5,3
1261,6735,318,20,4,11,2,2,1,101,11,1,2,14,1,2,1,99,9999,99,99,5,3
1262,6785,368,25,2,12,3,2,5,505,99,2,1,13,1,2,2,12,9999,5,22,5,3
1263,6844,427,6,4,10,2,3,1,101,17,1,2,13,1,2,2,9,1984,3,44,5,3
1264,6883,466,12,3,10,2,3,9,901,99,2,2,13,1,2,2,2,9999,3,20,5,3
1265,6923,506,17,1,14,3,3,4,410,99,1,1,14,1,2,2,9,2013,2,44,5,3
1266,7093,676,16,3,11,2,4,20,2005,99,2,2,10,1,2,2,3,9999,99,44,5,3
1267,7137,720,19,6,10,2,4,11,1109,99,2,1,14,1,2,2,1,9999,99,32,5,3
1268,7147,730,21,1,14,3,4,22,2215,99,2,1,11,1,2,1,99,9999,99,99,5,3
1269,7154,737,21,1,14,3,4,7,701,99,2,2,14,1,2,2,99,9999,99,99,5,3
1270,7184,767,26,6,12,3,4,1,101,12,1,1,10,1,2,2,1,9999,99,44,5,3
1271,7185,768,26,6,12,3,4,1,101,12,1,1,12,1,2,2,1,9999,99,44,5,3
1272,7254,837,5,1,13,3,5,13,1323,99,2,2,13,1,2,1,2,1980,9,44,5,3
1273,7269,852,8,4,13,3,5,18,1801,99,2,1,12,1,2,2,4,2006,1,42,5,3
1274,7349,932,18,7,14,3,5,5,501,99,2,2,11,1,2,2,4,9999,99,2,5,3
1275,7406,989,28,3,10,2,5,1,101,18,1,2,13,1,2,2,4,9999,99,42,5,3
1276,7407,990,28,3,13,3,5,1,101,25,1,1,12,1,2,2,3,9999,99,13,5,3
1277,7518,1101,15,7,13,3,6,14,1401,99,2,1,11,1,2,2,99,9999,99,99,5,3
1278,7624,1207,30,1,10,2,6,15,1501,99,2,2,14,1,2,2,99,9999,99,99,5,3
1279,7660,1243,6,7,12,3,7,11,1102,99,2,2,12,1,2,2,4,9999,99,2,5,3
1280,7715,1298,14,1,12,3,7,19,1907,99,2,1,12,1,2,2,4,9999,99,42,5,3
1281,7716,1299,14,1,10,2,7,5,508,99,2,1,13,1,2,2,3,9999,99,21,5,3
1282,7754,1337,20,7,11,2,7,10,1001,99,2,1,11,1,2,2,5,9999,99,30,5,3
1283,7811,1394,27,7,13,3,7,1,101,21,1,1,12,1,2,2,1,9999,99,37,5,3
